optimizer,graph_id,p,energy,prob_opt,time,nit,nfev
ADAM,2,4,-4.053379969264452,0.24739026801925876,4.867151999962516,73,73
ADAM,2,5,-4.2004460252441085,0.33886467792646713,5.060475124977529,65,65
ADAM,2,6,-4.221371700247678,0.3375611685458247,6.131961582927033,68,68
ADAM,2,7,-4.133434064896086,0.24860823560019665,6.18986808299087,61,61
ADAM,2,8,-4.557058168056057,0.631554158973715,13.161654082941823,115,115
ADAM,2,9,-4.6593602266149405,0.7298782324541095,9.764763458049856,77,77
ADAM,2,10,-4.339265652083092,0.5034186642650799,5.63804308406543,41,41
ADAM,2,11,-3.8491230408194275,0.07397846008284133,8.855864500044845,59,59
ADAM,2,12,-4.2962963650786845,0.37341155982607777,33.18194987496827,204,204
ADAM,2,13,-4.63641584628694,0.7043610563275886,19.79041579202749,113,113
ADAM,2,14,-4.8682784437474025,0.9049560431990903,12.089025583001785,65,65
ADAM,2,15,-4.938192067940201,0.9609081506495519,37.18202075001318,187,187
ADAM,3,1,-1.8955745539101119,0.048521023798568944,3.9136757500236854,101,101
ADAM,3,2,-2.3114825742042147,0.07294664910441026,2.424587958958,45,45
ADAM,3,3,-2.838833653802193,0.2043050742051457,7.274840250029229,108,108
ADAM,3,4,-3.0096952258332186,0.2501807952941551,6.352890999987721,77,77
ADAM,3,5,-3.2921306247790096,0.41549326301000766,7.064419500064105,73,73
ADAM,3,6,-3.000862687406081,0.2518806497134609,8.32210125005804,74,74
ADAM,3,7,-3.342052794533468,0.4924263385290904,5.148224417003803,41,41
ADAM,3,8,-3.707916571465822,0.8832612332080982,6.434152083005756,46,46
ADAM,3,9,-3.868913681372143,0.9296400541395373,9.225886791013181,59,59
ADAM,3,10,-3.9590652121815646,0.9823175302263809,17.157184208976105,100,100
ADAM,3,11,-3.7438108437106594,0.8645902828888608,37.62672195804771,202,202
ADAM,3,12,-3.7784563494427377,0.8895109372307413,56.0432110830443,280,280
ADAM,3,13,-3.8085033712419856,0.8977125642114808,67.07830637495499,311,311
ADAM,3,14,-3.110694472501751,0.5233276691678556,54.4984618750168,236,236
ADAM,3,15,-3.7175198172589043,0.8213498207956385,19.595265291049145,80,80
ADAM,4,1,-0.8342147153359694,0.04682514853147724,4.918043042067438,89,89
ADAM,4,2,-1.3256343355056026,0.0594321104300292,7.629649417009205,102,102
ADAM,4,3,-1.0233167822309812,0.0506389153898877,20.94235408399254,223,223
ADAM,4,4,-1.6191941280237887,0.154245268705863,15.260045584058389,134,134
ADAM,4,5,-2.0655025021850335,0.276290751105424,6.329838250065222,48,48
ADAM,4,6,-2.308405627341642,0.448308447692456,18.003479583887383,119,119
ADAM,4,7,-2.320043104079247,0.43028401363874913,25.84450375009328,150,150
ADAM,4,8,-2.393415605423044,0.5310887191162852,20.771009459043853,109,109
ADAM,4,9,-2.314811493615397,0.3999492903153613,48.1625234169187,229,229
ADAM,4,10,-1.7922344361465554,0.30584018834516846,15.621952834073454,68,68
ADAM,4,11,-2.2898136133961056,0.4054566663056137,18.37584379198961,74,74
ADAM,4,12,-2.1649898091585946,0.46099211313111416,19.295604833052494,72,72
ADAM,4,13,-2.3187909045913577,0.5183625101726905,12.865562207996845,45,45
ADAM,4,14,-2.6461518498574885,0.7423148349184236,73.98815174994525,240,240
ADAM,4,15,-2.5259631661017106,0.7461568927537038,62.23346995806787,189,189
