optimizer,graph_id,p,energy,prob_opt,time,nit,nfev
SLSQP,4,4,-1.9102233878504022,0.16646401118540674,5.804669667035341,41,415
SLSQP,4,5,-2.120402022681344,0.2976437364322101,5.460391208063811,26,319
SLSQP,4,6,-2.3398508703064578,0.4781058090598811,21.5266837090021,78,1064
SLSQP,4,7,-2.2831423023328847,0.39844186245921254,41.461540332995355,114,1782
SLSQP,4,8,-1.1770086988053823,0.14625294953088422,32.03913137491327,68,1221
SLSQP,4,9,-2.5411851739569076,0.7226440903305875,83.48884958401322,146,2854
SLSQP,4,10,2.871371152005799,0.14660388040805047,60.66477841709275,84,1875
SLSQP,4,11,-2.6146018465475076,0.7359334263291643,128.79506999999285,155,3645
SLSQP,4,12,-2.4423868830506663,0.5676340267624291,259.9777819579467,263,6742
SLSQP,4,13,-2.4931131980104695,0.6436609721939889,327.79418129101396,288,7903
SLSQP,4,14,-2.7963418048465996,0.8395952901702609,323.13386808300857,247,7285
SLSQP,4,15,-2.7721564621850066,0.8187877291733423,530.7177980410634,357,11204
