optimizer,graph_id,p,energy,prob_opt,time,nit,nfev
L-BFGS-B,2,13,0.1666530514401576,0.0009765625,45.32568820000051,0,2961
L-BFGS-B,2,14,-0.0866251031591326,0.0009765625,68.2330409999995,3,4228
L-BFGS-B,2,15,-0.0910215245966778,0.0068359375,71.60376580000047,2,4186
L-BFGS-B,3,1,0.650092828584116,0.0087890625,2.699410400000488,4,651
L-BFGS-B,3,2,2.176809013661789,0.0,3.3208782999990945,0,651
L-BFGS-B,3,3,2.2850178886920496,0.0068359375,8.796555799999624,4,1435
L-BFGS-B,3,4,3.04103575327068,0.00390625,8.592571400000452,2,1224
L-BFGS-B,3,5,2.847808326012005,0.0087890625,13.10062619999917,3,1647
L-BFGS-B,3,6,3.381192975672886,0.0,13.400549500000125,0,1491
L-BFGS-B,3,7,3.036744876224786,0.0048828125,19.414536099999168,4,1944
L-BFGS-B,3,8,1.6056417509464775,0.00390625,31.656377799999973,6,2912
L-BFGS-B,3,9,2.00994408807612,0.0068359375,32.003738800000065,3,2727
L-BFGS-B,3,10,2.396901712062791,0.001953125,29.50412049999977,0,2331
L-BFGS-B,3,11,2.474201623598914,0.0048828125,47.7562584999996,3,3509
L-BFGS-B,3,12,2.06768189979731,0.005859375,38.24532780000118,1,2620
L-BFGS-B,3,13,2.345624580189654,0.0,65.54583660000026,3,4230
L-BFGS-B,3,14,2.4519632656555146,0.0078125,52.19478329999947,0,3171
L-BFGS-B,3,15,2.584037889953402,0.0,66.16105099999913,3,4025
L-BFGS-B,4,1,6.492364751190938,0.001953125,2.716130599999815,3,588
L-BFGS-B,4,2,3.614501424869296,0.0068359375,5.622033199999351,4,1023
L-BFGS-B,4,3,8.921097611083919,0.0,7.678412600000229,3,1189
L-BFGS-B,4,4,4.146721435437596,0.0400390625,9.841035400000692,3,1326
L-BFGS-B,4,5,7.655490730184852,0.0048828125,13.83660729999974,3,1769
L-BFGS-B,4,6,6.3160496764799285,0.001953125,17.868143199999395,3,2059
L-BFGS-B,4,7,8.50706725407766,0.0029296875,18.529535900001065,2,1944
L-BFGS-B,4,8,7.205531860463032,0.0029296875,29.39678520000052,4,2821
L-BFGS-B,4,9,7.550754339872044,0.0009765625,29.501947100001416,2,2626
L-BFGS-B,4,10,7.86068640411353,0.001953125,36.34793030000037,4,2997
L-BFGS-B,4,11,7.257091461303757,0.00390625,42.67313060000015,2,3267
L-BFGS-B,4,12,7.992152649504443,0.0068359375,38.03008500000033,1,2751
L-BFGS-B,4,13,7.42904820797632,0.0029296875,52.17568789999859,3,3525
L-BFGS-B,4,14,7.451036811111415,0.001953125,44.487422199999855,1,2869
L-BFGS-B,4,15,7.054106530403083,0.0048828125,74.11670140000024,3,4508
